issue_id,pipeline_run_id,source_table,source_record_id,field_name,rule_code,severity,raw_value,message,created_at
b38f557e-9a9b-5d5a-8440-40285cc297c9,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0265,revenue_raw,ARR_MISSING,INFO,N/A,missing revenue,2026-08-30T10:44:17.634980+00:00
72b3856a-4f36-5420-acac-a27566b4c2d6,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0266,revenue_raw,ARR_MISSING,INFO,,missing revenue,2026-08-30T10:44:17.634980+00:00
50042d82-4487-5214-a97b-f7db602cbef8,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0267,revenue_raw,ARR_UNDISCLOSED,INFO,Not disclosed,revenue not disclosed,2026-08-30T10:44:17.634980+00:00
3aad2cee-ddfa-5313-a422-014c24d0df6a,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0271,revenue_raw,ARR_MISSING,INFO,N/A,missing revenue,2026-08-30T10:44:17.634980+00:00
6ef613b2-e5e5-5d93-ba03-936b6ab3b847,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0276,revenue_raw,ARR_UNDISCLOSED,INFO,Not disclosed,revenue not disclosed,2026-08-30T10:44:17.634980+00:00
6422cde5-828a-5d6e-9e03-1b0f03e744ee,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0279,revenue_raw,ARR_MISSING,INFO,N/A,missing revenue,2026-08-30T10:44:17.634980+00:00
1b09d2c4-a22d-5c99-a5ec-098ebd5b10ac,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0280,revenue_raw,ARR_MISSING,INFO,N/A,missing revenue,2026-08-30T10:44:17.634980+00:00
53267037-0ab9-59d2-94fb-2351da83a9f6,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0281,revenue_raw,ARR_UNDISCLOSED,INFO,Not disclosed,revenue not disclosed,2026-08-30T10:44:17.634980+00:00
92d0adfd-001d-5c80-ab82-d0822a921f45,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0282,revenue_raw,ARR_MISSING,INFO,,missing revenue,2026-08-30T10:44:17.634980+00:00
8d090229-fd70-5634-9621-77270287c731,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0283,revenue_raw,ARR_UNDISCLOSED,INFO,Not disclosed,revenue not disclosed,2026-08-30T10:44:17.634980+00:00
501f9aae-68f9-51ab-b2be-d5e0843bf7a8,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0284,revenue_raw,ARR_MISSING,INFO,N/A,missing revenue,2026-08-30T10:44:17.634980+00:00
c593edaa-db25-55d8-b76b-ba6e2b5d3936,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0285,published_date_raw,DATE_AMBIGUOUS_POLICY_APPLIED,INFO,02/09/2020,ambiguous numeric date interpreted as MM/DD/YYYY,2026-08-30T10:44:17.634980+00:00
86508465-d73c-5eca-a3a9-6eb3eb55061e,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0287,revenue_raw,ARR_MISSING,INFO,,missing revenue,2026-08-30T10:44:17.634980+00:00
ca2f7a4f-2b48-54bf-a33a-605fc2c4ca6f,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0288,revenue_raw,ARR_MISSING,INFO,N/A,missing revenue,2026-08-30T10:44:17.634980+00:00
81c47f9f-0825-5616-85a9-859d4337a65c,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0289,revenue_raw,ARR_UNDISCLOSED,INFO,Not disclosed,revenue not disclosed,2026-08-30T10:44:17.634980+00:00
4ba92ae8-50c3-57f3-a2d1-9619074ed28b,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0291,revenue_raw,ARR_MISSING,INFO,,missing revenue,2026-08-30T10:44:17.634980+00:00
f0b4be0e-af86-5423-834d-a063f3ae843c,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0296,revenue_raw,ARR_MISSING,INFO,,missing revenue,2026-08-30T10:44:17.634980+00:00
f815baa5-29d0-5170-adb3-e1588327412a,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0297,revenue_raw,ARR_UNDISCLOSED,INFO,Not disclosed,revenue not disclosed,2026-08-30T10:44:17.634980+00:00
e5b1ed32-42b4-5d4e-a0b6-94ded64b73b0,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0298,revenue_raw,ARR_MISSING,INFO,,missing revenue,2026-08-30T10:44:17.634980+00:00
443e91bb-04e6-5414-9e03-5b0a997efd0b,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0302,revenue_raw,ARR_MISSING,INFO,N/A,missing revenue,2026-08-30T10:44:17.634980+00:00
c4694d82-28e8-5a1f-9d5e-8812351031d2,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0309,revenue_raw,ARR_MISSING,INFO,N/A,missing revenue,2026-08-30T10:44:17.634980+00:00
5a629d0d-4e3b-5dcc-8418-b3ad45b75bf2,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0319,revenue_raw,ARR_MISSING,INFO,N/A,missing revenue,2026-08-30T10:44:17.634980+00:00
8da894a5-6e8e-5745-8b22-dff4cf446b11,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0323,revenue_raw,ARR_UNDISCLOSED,INFO,Not disclosed,revenue not disclosed,2026-08-30T10:44:17.634980+00:00
d68d7dff-48b6-5152-afb7-392a514bcca2,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0325,revenue_raw,ARR_UNDISCLOSED,INFO,Not disclosed,revenue not disclosed,2026-08-30T10:44:17.634980+00:00
d71b946f-4c7e-544d-b6ae-7545e53ca6a5,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0333,published_date_raw,DATE_AMBIGUOUS_POLICY_APPLIED,INFO,03/09/2021,ambiguous numeric date interpreted as MM/DD/YYYY,2026-08-30T10:44:17.634980+00:00
ac108a58-12fa-5da9-9cad-22ea6ee3f794,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0339,revenue_raw,ARR_MISSING,INFO,N/A,missing revenue,2026-08-30T10:44:17.634980+00:00
5711f693-ec57-5711-8181-54c53691aecf,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0342,revenue_raw,ARR_MISSING,INFO,N/A,missing revenue,2026-08-30T10:44:17.634980+00:00
2a5cceab-689a-5539-8179-fe4b2c6d511c,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0344,revenue_raw,ARR_MISSING,INFO,,missing revenue,2026-08-30T10:44:17.634980+00:00
181c8b3f-3d0d-5e10-879c-9e5ac3ec953f,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0348,revenue_raw,ARR_UNDISCLOSED,INFO,Not disclosed,revenue not disclosed,2026-08-30T10:44:17.634980+00:00
49f3b29b-04cb-5a58-b9af-a3f0c70d6d62,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0349,revenue_raw,ARR_UNDISCLOSED,INFO,Not disclosed,revenue not disclosed,2026-08-30T10:44:17.634980+00:00
f94e83ae-3d41-58cb-b49e-afd46de31971,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0351,published_date_raw,DATE_AMBIGUOUS_POLICY_APPLIED,INFO,02/09/2023,ambiguous numeric date interpreted as MM/DD/YYYY,2026-08-30T10:44:17.634980+00:00
5974ba29-3af6-56d1-a446-924cc6de0299,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0353,revenue_raw,ARR_MISSING,INFO,N/A,missing revenue,2026-08-30T10:44:17.634980+00:00
ae71e708-019c-5f20-98a9-c480304834e9,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0354,revenue_raw,ARR_MISSING,INFO,N/A,missing revenue,2026-08-30T10:44:17.634980+00:00
fe3292e7-ba92-503c-8abb-e88dfa44f518,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0356,revenue_raw,ARR_UNDISCLOSED,INFO,Not disclosed,revenue not disclosed,2026-08-30T10:44:17.634980+00:00
302077b9-8a9c-5856-af6d-aaa4d72fe0bb,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0361,revenue_raw,ARR_MISSING,INFO,,missing revenue,2026-08-30T10:44:17.634980+00:00
d5d16b58-66b9-52ed-9e10-31de3984d2e4,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0362,revenue_raw,ARR_UNDISCLOSED,INFO,Not disclosed,revenue not disclosed,2026-08-30T10:44:17.634980+00:00
da052299-c304-5f80-9210-5abcf3e775b8,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0366,revenue_raw,ARR_UNDISCLOSED,INFO,Not disclosed,revenue not disclosed,2026-08-30T10:44:17.634980+00:00
4e36d2ac-e076-52cf-ae52-557109b8e723,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0372,revenue_raw,ARR_UNDISCLOSED,INFO,Not disclosed,revenue not disclosed,2026-08-30T10:44:17.634980+00:00
80f6a895-566b-5baf-8562-dcc6938e61de,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0377,published_date_raw,DATE_AMBIGUOUS_POLICY_APPLIED,INFO,05/06/2023,ambiguous numeric date interpreted as MM/DD/YYYY,2026-08-30T10:44:17.634980+00:00
566a90dd-f3dc-5113-b91f-092e1c3c10bf,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0379,revenue_raw,ARR_MISSING,INFO,,missing revenue,2026-08-30T10:44:17.634980+00:00
2147cb81-1b5b-54a4-8491-8be5f175df3c,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0381,revenue_raw,ARR_UNDISCLOSED,INFO,Not disclosed,revenue not disclosed,2026-08-30T10:44:17.634980+00:00
ba5deb9e-fe21-51f6-8666-e87531aff428,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0388,revenue_raw,ARR_UNDISCLOSED,INFO,Not disclosed,revenue not disclosed,2026-08-30T10:44:17.634980+00:00
86274a3e-4d40-5338-8b0a-22464dfccf60,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0395,revenue_raw,ARR_MISSING,INFO,,missing revenue,2026-08-30T10:44:17.634980+00:00
2c13ea64-3529-5160-a0f4-e2d75fafafd3,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0401,revenue_raw,ARR_UNDISCLOSED,INFO,Not disclosed,revenue not disclosed,2026-08-30T10:44:17.634980+00:00
7fedebb0-c738-53dd-9ffe-6840ef3a21b0,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0401,published_date_raw,DATE_AMBIGUOUS_POLICY_APPLIED,INFO,08/04/2021,ambiguous numeric date interpreted as MM/DD/YYYY,2026-08-30T10:44:17.634980+00:00
2a5cd17b-4c93-568d-938d-8a88d5a26e07,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0405,revenue_raw,ARR_UNDISCLOSED,INFO,Not disclosed,revenue not disclosed,2026-08-30T10:44:17.634980+00:00
d8181aec-891c-5128-a115-1bc5c14b8167,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0407,revenue_raw,ARR_UNDISCLOSED,INFO,Not disclosed,revenue not disclosed,2026-08-30T10:44:17.634980+00:00
cbdc3ce8-d52d-53ec-acd6-1ecf60665e54,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0408,published_date_raw,DATE_AMBIGUOUS_POLICY_APPLIED,INFO,08/06/2020,ambiguous numeric date interpreted as MM/DD/YYYY,2026-08-30T10:44:17.634980+00:00
d29d6ed3-1fee-5bb4-bed2-9c139a840d97,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0409,revenue_raw,ARR_MISSING,INFO,,missing revenue,2026-08-30T10:44:17.634980+00:00
7f66c981-5baf-545e-9039-e3839029bc4e,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0409,published_date_raw,DATE_AMBIGUOUS_POLICY_APPLIED,INFO,09/03/2022,ambiguous numeric date interpreted as MM/DD/YYYY,2026-08-30T10:44:17.634980+00:00
6b4e30b9-3863-54b6-820c-1496392101a1,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0414,revenue_raw,ARR_MISSING,INFO,,missing revenue,2026-08-30T10:44:17.634980+00:00
6d691161-d1a6-5c54-b48b-900d7c0bf27f,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0415,revenue_raw,ARR_MISSING,INFO,N/A,missing revenue,2026-08-30T10:44:17.634980+00:00
f97b569c-464c-5b85-acb6-5765f2705cf4,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0416,published_date_raw,DATE_AMBIGUOUS_POLICY_APPLIED,INFO,09/12/2023,ambiguous numeric date interpreted as MM/DD/YYYY,2026-08-30T10:44:17.634980+00:00
1fed1d77-54a7-505a-ba77-cd9d18d1fc77,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0417,revenue_raw,ARR_MISSING,INFO,N/A,missing revenue,2026-08-30T10:44:17.634980+00:00
94894e6e-83db-520c-ae01-7e055ee94187,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0419,revenue_raw,ARR_MISSING,INFO,N/A,missing revenue,2026-08-30T10:44:17.634980+00:00
a15f98e7-217d-5df5-bb47-437d97f9cea3,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0422,revenue_raw,ARR_MISSING,INFO,,missing revenue,2026-08-30T10:44:17.634980+00:00
39c57e6e-0506-5cc4-8907-af95eae8b5f5,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0423,revenue_raw,ARR_MISSING,INFO,,missing revenue,2026-08-30T10:44:17.634980+00:00
1fd47b2c-753c-5978-a9b2-e79990ccca92,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0425,revenue_raw,ARR_UNDISCLOSED,INFO,Not disclosed,revenue not disclosed,2026-08-30T10:44:17.634980+00:00
e8958c81-5bc6-5e6c-bef5-e6e05103cd21,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0426,revenue_raw,ARR_MISSING,INFO,,missing revenue,2026-08-30T10:44:17.634980+00:00
915d6a3f-e32d-5c37-bad8-56f88ab3b601,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0427,published_date_raw,DATE_AMBIGUOUS_POLICY_APPLIED,INFO,02/08/2020,ambiguous numeric date interpreted as MM/DD/YYYY,2026-08-30T10:44:17.634980+00:00
a71738a7-b07f-54bc-a6ba-36482d20860a,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0429,published_date_raw,DATE_AMBIGUOUS_POLICY_APPLIED,INFO,09/11/2021,ambiguous numeric date interpreted as MM/DD/YYYY,2026-08-30T10:44:17.634980+00:00
cddd2448-de25-55f3-8271-2cdb24c312f5,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0434,revenue_raw,ARR_MISSING,INFO,,missing revenue,2026-08-30T10:44:17.634980+00:00
e696f484-77a3-5b33-a5fc-c07f384cdec4,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0436,revenue_raw,ARR_MISSING,INFO,N/A,missing revenue,2026-08-30T10:44:17.634980+00:00
dc43b5ac-c7be-5fd9-aff0-487103778909,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0438,revenue_raw,ARR_UNDISCLOSED,INFO,Not disclosed,revenue not disclosed,2026-08-30T10:44:17.634980+00:00
92abcaa8-2693-5d32-8aef-94558d83d709,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0440,revenue_raw,ARR_UNDISCLOSED,INFO,Not disclosed,revenue not disclosed,2026-08-30T10:44:17.634980+00:00
9e14906b-34e7-59fd-9769-35088d17e88d,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0444,revenue_raw,ARR_UNDISCLOSED,INFO,Not disclosed,revenue not disclosed,2026-08-30T10:44:17.634980+00:00
2c853541-9a2d-5781-ab1a-4546fc704992,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0447,revenue_raw,ARR_MISSING,INFO,,missing revenue,2026-08-30T10:44:17.634980+00:00
18adb5ad-c859-5cae-b8fc-68e298a55652,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0448,revenue_raw,ARR_UNDISCLOSED,INFO,Not disclosed,revenue not disclosed,2026-08-30T10:44:17.634980+00:00
d3fc3cf1-65e2-55a7-a233-517b7c29ebe9,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0449,revenue_raw,ARR_MISSING,INFO,,missing revenue,2026-08-30T10:44:17.634980+00:00
17ade7c5-dcd4-58e1-acd5-08ffe7087f9e,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0450,revenue_raw,ARR_MISSING,INFO,,missing revenue,2026-08-30T10:44:17.634980+00:00
8ce60141-3ffe-5d8a-a628-10a80c43ccf6,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0451,revenue_raw,ARR_UNDISCLOSED,INFO,Not disclosed,revenue not disclosed,2026-08-30T10:44:17.634980+00:00
20ce7089-d6e3-5fe9-8fe9-8e9059e6237b,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0454,revenue_raw,ARR_UNDISCLOSED,INFO,Not disclosed,revenue not disclosed,2026-08-30T10:44:17.634980+00:00
cc257bcc-f418-50c6-9e34-7edd03d46965,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0455,revenue_raw,ARR_MISSING,INFO,,missing revenue,2026-08-30T10:44:17.634980+00:00
20705cc3-4e3c-5a3f-af45-5607d471c20b,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0462,revenue_raw,ARR_UNDISCLOSED,INFO,Not disclosed,revenue not disclosed,2026-08-30T10:44:17.634980+00:00
a1bed0e4-be6c-5845-a20a-accf0b8b8a42,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0463,published_date_raw,DATE_AMBIGUOUS_POLICY_APPLIED,INFO,06/02/2022,ambiguous numeric date interpreted as MM/DD/YYYY,2026-08-30T10:44:17.634980+00:00
6cc30610-36e3-509e-bc5c-85cf303f6fb8,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0465,revenue_raw,ARR_MISSING,INFO,,missing revenue,2026-08-30T10:44:17.634980+00:00
40d8f641-03d6-5fa5-b997-313f7f6520a4,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0467,revenue_raw,ARR_MISSING,INFO,,missing revenue,2026-08-30T10:44:17.634980+00:00
9d059133-0a2a-5773-9822-fa75749ff075,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0469,revenue_raw,ARR_UNDISCLOSED,INFO,Not disclosed,revenue not disclosed,2026-08-30T10:44:17.634980+00:00
e0bb3a79-ece3-542d-a31a-6394825f5bc6,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0474,revenue_raw,ARR_MISSING,INFO,,missing revenue,2026-08-30T10:44:17.634980+00:00
d5b19ede-af71-5af8-a714-f4279b0f4f67,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0478,revenue_raw,ARR_UNDISCLOSED,INFO,Not disclosed,revenue not disclosed,2026-08-30T10:44:17.634980+00:00
9f5ae06b-3350-578a-92ea-484368417332,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0484,revenue_raw,ARR_MISSING,INFO,,missing revenue,2026-08-30T10:44:17.634980+00:00
59491d80-e7b2-5abc-ae14-c91d873d60c1,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0486,revenue_raw,ARR_MISSING,INFO,N/A,missing revenue,2026-08-30T10:44:17.634980+00:00
4095d745-136d-5206-8ac1-d62a161a6502,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0489,revenue_raw,ARR_UNDISCLOSED,INFO,Not disclosed,revenue not disclosed,2026-08-30T10:44:17.634980+00:00
d867b05a-262e-58bb-b212-761c12c211c0,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0492,published_date_raw,DATE_AMBIGUOUS_POLICY_APPLIED,INFO,08/11/2020,ambiguous numeric date interpreted as MM/DD/YYYY,2026-08-30T10:44:17.634980+00:00
3bcd8e24-5550-5768-a9aa-70fb320f1387,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0494,revenue_raw,ARR_MISSING,INFO,,missing revenue,2026-08-30T10:44:17.634980+00:00
eaad56b3-d898-5e0b-ab40-13df312aa4c2,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0496,published_date_raw,DATE_AMBIGUOUS_POLICY_APPLIED,INFO,01/08/2021,ambiguous numeric date interpreted as MM/DD/YYYY,2026-08-30T10:44:17.634980+00:00
01e06076-649c-5cc4-ad0c-8cab1708ee60,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0499,revenue_raw,ARR_UNDISCLOSED,INFO,Not disclosed,revenue not disclosed,2026-08-30T10:44:17.634980+00:00
ebe5fc76-3f28-50f9-af75-8688ec2efb3d,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0502,company_name_raw,COMPANY_UNRESOLVED,WARNING,Mistral AI,company metadata was not joined,2026-08-30T10:44:17.634980+00:00
bcb6c4ed-905e-56a2-a068-15b7e4e2b912,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0505,published_date_raw,DATE_AMBIGUOUS_POLICY_APPLIED,INFO,04/03/2024,ambiguous numeric date interpreted as MM/DD/YYYY,2026-08-30T10:44:17.634980+00:00
60148298-b404-5d7f-8ec7-6faa73c6bd09,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0507,revenue_raw,ARR_MISSING,INFO,,missing revenue,2026-08-30T10:44:17.634980+00:00
da59e997-4b72-561d-be68-f0a359da25ac,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0509,revenue_raw,ARR_UNDISCLOSED,INFO,Not disclosed,revenue not disclosed,2026-08-30T10:44:17.634980+00:00
7c856120-a7af-561f-b1a8-b765f094c1d5,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0517,company_name_raw,COMPANY_UNRESOLVED,WARNING,Perplexity AI,company metadata was not joined,2026-08-30T10:44:17.634980+00:00
82767598-81c8-55be-b2b1-6acc1e0441c1,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0518,company_name_raw,COMPANY_UNRESOLVED,WARNING,Cohere,company metadata was not joined,2026-08-30T10:44:17.634980+00:00
a08b759b-1cb3-5a23-835a-bec216ee4f34,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0519,published_date_raw,DATE_AMBIGUOUS_POLICY_APPLIED,INFO,05/04/2024,ambiguous numeric date interpreted as MM/DD/YYYY,2026-08-30T10:44:17.634980+00:00
41b7ebd0-eb5a-55f2-8e4a-ef9e6c477546,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0524,published_date_raw,DATE_INVALID,ERROR,06-21-2024,unsupported or invalid date,2026-08-30T10:44:17.634980+00:00
01eb427e-caa1-5044-836c-43d15702dddb,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0526,published_date_raw,DATE_AMBIGUOUS_POLICY_APPLIED,INFO,12/04/2023,ambiguous numeric date interpreted as MM/DD/YYYY,2026-08-30T10:44:17.634980+00:00
2b1eeac1-1d3a-5d18-8e87-94f487cc3b58,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0527,revenue_raw,ARR_MISSING,INFO,N/A,missing revenue,2026-08-30T10:44:17.634980+00:00
d862c03e-9948-5988-957b-7b13a7edca41,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0529,revenue_raw,ARR_MISSING,INFO,N/A,missing revenue,2026-08-30T10:44:17.634980+00:00
1f215b47-597e-57fe-86cc-863f68c03313,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0531,published_date_raw,DATE_INVALID,ERROR,06-21-2024,unsupported or invalid date,2026-08-30T10:44:17.634980+00:00
2105127e-e636-5220-b7f9-cccd6106ce3e,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0533,published_date_raw,DATE_AMBIGUOUS_POLICY_APPLIED,INFO,09/07/2024,ambiguous numeric date interpreted as MM/DD/YYYY,2026-08-30T10:44:17.634980+00:00
3879f27f-cbce-55ca-8a32-3ca29c5ae91b,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0535,revenue_raw,ARR_MISSING,INFO,N/A,missing revenue,2026-08-30T10:44:17.634980+00:00
0c1d043b-15e2-58cc-9f8d-dccee9fb5439,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0536,company_name_raw,COMPANY_UNRESOLVED,WARNING,Cohere,company metadata was not joined,2026-08-30T10:44:17.634980+00:00
caa7b92a-c762-5057-92b2-2afb7d7fbe3f,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0538,revenue_raw,ARR_MISSING,INFO,,missing revenue,2026-08-30T10:44:17.634980+00:00
1490d5fd-0a74-563d-94d2-d8293fe74f90,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0540,published_date_raw,DATE_AMBIGUOUS_POLICY_APPLIED,INFO,12/02/2024,ambiguous numeric date interpreted as MM/DD/YYYY,2026-08-30T10:44:17.634980+00:00
425caca0-89a9-519c-a9c4-ba8d8c879010,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0543,revenue_raw,ARR_UNDISCLOSED,INFO,Not disclosed,revenue not disclosed,2026-08-30T10:44:17.634980+00:00
876fc54c-a14f-5f14-9cc8-78b819ce7a4e,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0544,company_name_raw,COMPANY_UNRESOLVED,WARNING,Perplexity AI,company metadata was not joined,2026-08-30T10:44:17.634980+00:00
97ce8f1f-1293-539c-8ea1-d583a8b90847,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0545,company_name_raw,COMPANY_UNRESOLVED,WARNING,xAI,company metadata was not joined,2026-08-30T10:44:17.634980+00:00
e0f7594c-8468-5b56-9f4c-cd0f47532a5f,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0545,published_date_raw,DATE_INVALID,ERROR,10-28-2024,unsupported or invalid date,2026-08-30T10:44:17.634980+00:00
6ef8e219-9d33-56a1-8de8-e69f2e0870c4,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0557,revenue_raw,ARR_UNDISCLOSED,INFO,Not disclosed,revenue not disclosed,2026-08-30T10:44:17.634980+00:00
9d89a241-3c9b-5d7d-ae89-f390cba53806,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0561,published_date_raw,DATE_AMBIGUOUS_POLICY_APPLIED,INFO,12/11/2024,ambiguous numeric date interpreted as MM/DD/YYYY,2026-08-30T10:44:17.634980+00:00
389110c0-3473-5f58-9bb2-2e104ccdb68d,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0579,revenue_raw,ARR_UNDISCLOSED,INFO,Not disclosed,revenue not disclosed,2026-08-30T10:44:17.634980+00:00
7f084ae3-980b-5fce-936e-1a54d4ecb3ad,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0579,company_name_raw,COMPANY_UNRESOLVED,WARNING,Cohere,company metadata was not joined,2026-08-30T10:44:17.634980+00:00
2837c2a8-5cde-59c7-b0b4-ce0e25fa1d8f,57ec45a1-9a06-4385-9e42-2d255db54746,fact_article,ART0580,published_date_raw,DATE_INVALID,ERROR,05-15-2023,unsupported or invalid date,2026-08-30T10:44:17.634980+00:00
